SMILES	MOA
OC1N=C(c2ccccc2Cl)c2cc(Cl)ccc2NC1=O	benzodiazepine receptor agonist
OC(=O)C1=CCNCC1	benzodiazepine receptor agonist
O=C1CN=C(c2c3CCCCc3sc2N1)c1ccccc1	benzodiazepine receptor agonist
NCCCC(O)=O	benzodiazepine receptor agonist
NCc1cc(O)no1	benzodiazepine receptor agonist
NCC(CC(O)=O)c1ccccc1	benzodiazepine receptor agonist
NC[C@H](CC(O)=O)c1ccc(Cl)cc1	benzodiazepine receptor agonist
COc1ccc(OC)c(CN(C(C)=O)c2cc(F)ccc2Oc2ccccc2)c1	benzodiazepine receptor agonist
COC(=O)CC[C@@H]1N=C(c2ccccn2)c2cc(Br)ccc2-n2c(C)cnc12	benzodiazepine receptor agonist
Cn1ncnc1COc1nn2c(nnc2cc1C1CCC1)-c1c(F)cccc1F	benzodiazepine receptor agonist
CN1CCN(CC1)C(=O)O[C@@H]1N(C(=O)c2nccnc12)c1ccc(Cl)cn1	benzodiazepine receptor agonist
CN1c2ccc(Cl)cc2C(=NCC1=O)c1ccccc1	benzodiazepine receptor agonist
CN1c2ccc(Cl)cc2C(=NC(O)C1=O)c1ccccc1	benzodiazepine receptor agonist
CN(C)C(=O)Cc1c(nc2ccc(C)cn12)-c1ccc(C)cc1	benzodiazepine receptor agonist
CN(C(C)=O)c1cccc(c1)-c1ccnc2c(cnn12)C(=O)c1cccs1	benzodiazepine receptor agonist
Clc1ccc(cc1)N1CC(=NC1=O)N1CCOCC1	benzodiazepine receptor agonist
Cl\C(=C/n1cncn1)c1ccc(Cl)cc1Cl	benzodiazepine receptor agonist
CCOC(=O)c1ncc2[nH]c3ccc(OCc4ccccc4)cc3c2c1COC	benzodiazepine receptor agonist
CCn1nc(C)c2NC(=O)CN=C(c12)c1ccccc1	benzodiazepine receptor agonist
CCN(C(C)=O)c1cccc(c1)-c1ccnc2c(cnn12)C#N	benzodiazepine receptor agonist
CCCN(CCC)C(=O)Cc1c(nc2ccc(Cl)cn12)-c1ccc(Cl)cc1	benzodiazepine receptor agonist
CCCCCCN(CCCCCC)C(=O)Cc1c([nH]c2ccc(Cl)cc12)-c1ccc(Cl)cc1	benzodiazepine receptor agonist
CCCCC\C=C/C\C=C/CCCCCCCC(=O)NCCCC(O)=O	benzodiazepine receptor agonist
CCc1cc2c(s1)-n1c(C)nnc1CN=C2c1ccccc1Cl	benzodiazepine receptor agonist
CCC(C)[C@H]1O[C@@]2(C[C@@H]3C[C@@H](C\C=C(C)\[C@@H](OC4C[C@H](OC)C(O[C@H]5C[C@H](OC)[C@@H](O)[C@H](C)O5)[C@H](C)O4)[C@@H](C)\C=C\C=C4/CO[C@@H]5[C@H](O)C(C)=C[C@@H](C(=O)O3)[C@]45O)O2)C=C[C@@H]1C	benzodiazepine receptor agonist
CCC(C)[C@H]1O[C@@]2(C[C@@H]3C[C@@H](C\C=C(C)\[C@@H](OC4C[C@H](OC)C(O[C@H]5C[C@H](OC)[C@@H](NC(C)=O)[C@H](C)O5)[C@H](C)O4)[C@@H](C)\C=C\C=C4/CO[C@@H]5[C@H](O)C(C)=C[C@@H](C(=O)O3)[C@]45O)O2)C=C[C@@H]1C	benzodiazepine receptor agonist
Cc1nnc2ccc(nn12)-c1cccc(c1)C(F)(F)F	benzodiazepine receptor agonist
Cc1cc2c(nc(nc2n1C)N1CCCC1)N1CCCC1	benzodiazepine receptor agonist
CC1=C(C=O)C(C)(C)CC=C1	benzodiazepine receptor agonist
CC[C@H](C)[C@H]1O[C@]2(CC[C@@H]1C)C[C@@H]1C[C@@H](C\C=C(C)\[C@@H](O[C@H]3C[C@H](OC)[C@@H](O[C@H]4C[C@H](OC)[C@@H](O)[C@H](C)O4)[C@H](C)O3)[C@@H](C)\C=C\C=C3/CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2	benzodiazepine receptor agonist
CC(C)c1cccc(C(C)C)c1O	benzodiazepine receptor agonist
CC(=O)OCC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3C(=O)C[C@]12C	benzodiazepine receptor agonist
C1CNCCN1	benzodiazepine receptor agonist
OC(=O)c1ccc(cc1)N1C(=O)C(\C=C1c1ccccc1)=C\c1ccc(o1)-c1ccc(cc1)[N+]([O-])=O	protein synthesis inhibitor
OC(=O)C(\Cc1ccccc1[N+]([O-])=O)=N\Nc1nc(cs1)-c1ccc(Cl)c(Cl)c1	protein synthesis inhibitor
O[C@@H]([C@@H](COC(=O)CCC(O)=O)NC(=O)C(Cl)Cl)c1ccc(cc1)[N+]([O-])=O	protein synthesis inhibitor
NCCCC(N)CC(=O)NCC1NC(=O)C(CO)NC(=O)C(N)CNC(=O)C(NC(=O)\C(NC1=O)=C/NC(N)=O)C1CCNC(=N)N1	protein synthesis inhibitor
NCCC[C@H](N)CC(=O)N[C@H]1CNC(=O)[C@@H](NC(=O)\C(NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC1=O)=C\NC(N)=O)C1C[C@H](O)N=C(N)N1	protein synthesis inhibitor
CS(=O)(=O)c1ccc(cc1)C(O)[C@H](CF)NC(=O)C(Cl)Cl	protein synthesis inhibitor
COc1ccc(C[C@H](N)C(=O)N[C@@H]2[C@@H](CO)OC([C@@H]2O)n2cnc3c(ncnc23)N(C)C)cc1	protein synthesis inhibitor
COC(=O)C[C@](O)(CCCC(C)(C)O)C(=O)O[C@H]1[C@H]2c3cc4OCOc4cc3CCN3CCC[C@]23C=C1OC	protein synthesis inhibitor
COC(=O)C[C@@](O)(CCC(C)(C)O)C(=O)O[C@H]1[C@@H]2c3cc4OCOc4cc3CCN3CCC[C@]23C=C1OC	protein synthesis inhibitor
COC(=O)[C@]12OC[C@@]34[C@H]1[C@@H](OC(=O)\C=C(/C)C(C)C)C(=O)O[C@@H]3C[C@H]1C(C)C(=O)C(=O)C[C@]1(C)[C@H]4[C@@H](O)[C@@H]2O	protein synthesis inhibitor
CO[C@H]1C[C@H](O[C@H]2[C@H](C)[C@@H](OC3O[C@H](C)C[C@@H]([C@H]3OC(C)=O)N(C)C)[C@@H](C)C[C@]3(CO3)C(=O)[C@H](C)[C@@H](OC(C)=O)[C@@H](C)[C@@H](C)OC(=O)[C@@H]2C)O[C@@H](C)[C@@H]1OC(C)=O	protein synthesis inhibitor
CO[C@H]1\C=C\O[C@@]2(C)Oc3c(C2=O)c2c(c(O)c3C)c(O)c(NC(=O)\C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)c1=NC3(CCN(CC(C)C)CC3)N=c21	protein synthesis inhibitor
CNC[C@@H]1CC[C@@H](N)[C@@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3OC[C@](C)(O)[C@H](NC)[C@H]3O)[C@H]2O)O1	protein synthesis inhibitor
Cn1nnc(n1)-c1ccc(cn1)-c1ccc(cc1F)N1C[C@H](COP(O)(O)=O)OC1=O	protein synthesis inhibitor
CN[C@@H]1[C@@H](O)[C@@H](O[C@H]2[C@H](N)C[C@H](N)[C@@H](O[C@H]3OC(CN)=CC[C@H]3N)[C@@H]2O)OC[C@]1(C)O	protein synthesis inhibitor
CN[C@@H]1[C@@H](O)[C@@H](O[C@H]2[C@@H](C[C@H](N)[C@@H](O[C@H]3O[C@H](CN)[C@@H](O)[C@H](O)[C@H]3O)[C@@H]2O)NC(=O)[C@@H](O)CN)OC[C@]1(C)O	protein synthesis inhibitor
CN(C)[C@H]1[C@@H]2C[C@H]3C(C(=O)c4c(O)ccc(Cl)c4[C@@]3(C)O)C(=O)[C@]2(O)C(=O)C(C(N)=O)C1=O	protein synthesis inhibitor
CN(C)[C@H]1[C@@H]2[C@@H](O)[C@H]3C(C(=O)c4c(O)cccc4C3=C)C(=O)[C@]2(O)C(=O)C(C(N)=O)C1=O	protein synthesis inhibitor
CN(C(=O)C(Cl)Cl)c1ccc(OC(=O)c2ccco2)cc1	protein synthesis inhibitor
CCOC(=O)\C=C(C)\C=C\C=C(C)\C=C\c1c(C)cc(OC)c(C)c1C	protein synthesis inhibitor
CCN[C@@H]1C[C@H](N)[C@@H](O[C@H]2OC(CN)=CC[C@H]2N)[C@H](O)[C@H]1OC1OC[C@](C)(O)[C@H](NC)[C@H]1O	protein synthesis inhibitor
CCCCCCCCCCCCCCCC(=O)OC[C@H](NC(=O)C(Cl)Cl)[C@H](O)c1ccc(cc1)[N+]([O-])=O	protein synthesis inhibitor
CCC1OC(=O)CC(O)C(C)C(OC2OC(C)CC(C2O)N(C)C)C(CC=O)CC(C)C(=O)\C=C\C2(C)OC2C1C	protein synthesis inhibitor
CCC[C@@H]1C[C@H](N(C)C1)C(=O)N[C@H]([C@H](C)Cl)[C@H]1O[C@H](SC)[C@H](OP(O)(O)=O)[C@@H](O)[C@H]1O	protein synthesis inhibitor
CCC[C@@H]1C[C@H](N(C)C1)C(=O)N[C@H]([C@H](C)Cl)[C@H]1O[C@H](SC)[C@H](O)[C@@H](O)[C@H]1O	protein synthesis inhibitor
CCC(=O)O[C@H]1[C@H](C)O[C@H](C[C@@]1(C)O)O[C@@H]1[C@@H](C)O[C@@H](O[C@H]2[C@@H](CC=O)C[C@@H](C)[C@@H](O)\C=C\C=C\C[C@@H](C)OC(=O)C[C@@H](OC(=O)CC)[C@@H]2OC)[C@H](O)[C@H]1N(C)C	protein synthesis inhibitor
CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@@H]([C@H]2O)N(C)C)[C@@H](CC=O)C[C@@H](C)C(=O)\C=C\C(C)=C\[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]1OC	protein synthesis inhibitor
CC[C@H]1OC(=O)[C@@](C)(F)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@@](C)(C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCCCn3cc(nn3)-c3cccc(N)c3)C(=O)O[C@]12C)OC	protein synthesis inhibitor
CC[C@H]1CN2CCc3cc(OC)c(OC)cc3C2C[C@@H]1CC1NCCc2cc(OC)c(OC)cc12	protein synthesis inhibitor
CC(C)(C)CC(C)(C)c1ccc(O)c(Cc2ccc(Cl)cc2Cl)c1	protein synthesis inhibitor
CC(=O)OC[C@]12CCC(C)=C[C@H]1O[C@@H]1[C@H](O)[C@@H](OC(C)=O)[C@@]2(C)[C@@]11CO1	protein synthesis inhibitor
CC(=O)NC[C@H]1CN(C(=O)O1)c1ccc(N2CCSCC2)c(F)c1	protein synthesis inhibitor
C[C@H]1CCC\C=C\[C@@H]2C[C@H](O)C[C@H]2[C@H](O)\C=C\C(=O)O1	protein synthesis inhibitor
C[C@H]1C[C@H](C)C(=O)[C@@H](C1)[C@H](O)CC1CC(=O)NC(=O)C1	protein synthesis inhibitor
C[C@@H]1CC[C@@]23CCC(=O)[C@H]2[C@]1(C)[C@@H](C[C@@](C)(C=C)[C@@H](O)[C@@H]3C)OC(=O)CS[C@H]1C[C@@H]2CC[C@H](C1)N2C	protein synthesis inhibitor
[O-][N+](=O)c1ncc[nH]1	protein synthesis inhibitor
Oc1ccc(cc1)C1CNCCc2c(Cl)c(O)c(O)cc12	dopamine receptor agonist
Oc1cc2CCNCC(c3ccccc3)c2cc1O	dopamine receptor agonist
Oc1cc2CCN(CC=C)CC(c3ccccc3)c2cc1O	dopamine receptor agonist
Oc1cc2CC[C@H]3NCc4ccccc4[C@@H]3c2cc1O	dopamine receptor agonist
Oc1cc2C(CNCCc2c(Cl)c1O)c1ccccc1	dopamine receptor agonist
OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1ccc(=O)[nH]c1=O	dopamine receptor agonist
OC(=O)CCCCCCNC1c2ccccc2CCc2ccccc12	dopamine receptor agonist
OC(=O)c1ccc2[nH]cc(CCCCN3CCC(=CC3)c3ccccc3)c2c1	dopamine receptor agonist
NCCc1ccc(O)c(O)c1	dopamine receptor agonist
NC[C@@H]1O[C@@H](Cc2c(O)c(O)ccc12)[C@@]12CC3CC(CC(C3)C1)C2	dopamine receptor agonist
COc1ccccc1N1CCN(CCCCNC(=O)c2ccc3ccccc3c2)CC1	dopamine receptor agonist
CN1CCc2cccc-3c2C1Cc1ccc(O)c(O)c-31	dopamine receptor agonist
CN1Cc2ccccc2[C@H]2[C@H]1Cc1c[nH]c3cccc2c13	dopamine receptor agonist
CN[C@@H]1Cc2cccc3nc(O)n(C1)c23	dopamine receptor agonist
CN(C)S(=O)(=O)N[C@H]1C[C@H]2[C@@H](Cc3cn(C)c4cccc2c34)N(C)C1	dopamine receptor agonist
CCOC(=O)[C@@H](N)Cc1ccc(O)c(O)c1	dopamine receptor agonist
CCNC(=O)N(CCCN(C)C)C(=O)[C@@H]1C[C@H]2[C@@H](Cc3c[nH]c4cccc2c34)N(CC=C)C1	dopamine receptor agonist
CCN(CC)C(=O)N[C@@H]1CN(C)[C@@H]2Cc3c[nH]c4cccc(C2=C1)c34	dopamine receptor agonist
CCCN1CCO[C@H]2[C@@H]1COc1ccc(O)cc21	dopamine receptor agonist
CCCN1CCC[C@@H]2Cc3nc(N)ncc3C[C@@H]12	dopamine receptor agonist
CCCN1CCC[C@@H]2Cc3n[nH]cc3C[C@@H]12	dopamine receptor agonist
CCCN1CCC[C@@H](C1)c1cccc(O)c1	dopamine receptor agonist
CCCN1C[C@H](CSC)C[C@H]2[C@H]1Cc1c[nH]c3cccc2c13	dopamine receptor agonist
CCCN1C[C@H](C[C@@H]2Cc3c(O)cccc3C[C@@H]12)NS(=O)(=O)N(CC)CC	dopamine receptor agonist
CCCN[C@H]1CCc2nc(N)sc2C1	dopamine receptor agonist
CCCN(CCc1cccs1)[C@H]1CCc2c(O)cccc2C1	dopamine receptor agonist
CCCN(CCC)CCc1cccc2NC(=O)Cc12	dopamine receptor agonist
CCCN(CCC)C1CCc2ccc(O)cc2C1	dopamine receptor agonist
Cc1ncc(CN2CCC(=CC2)c2ccccc2)c(N)n1	dopamine receptor agonist
Cc1cccc(NC(=O)CN2CCC(CC2)c2ccccn2)c1	dopamine receptor agonist
Cc1cccc(c1)C(=O)NCN1CCN(CC1)c1ccccc1C#N	dopamine receptor agonist
CC(C)C[C@@H]1N2C(=O)[C@](NC(=O)[C@H]3CN(C)[C@@H]4Cc5c(Br)[nH]c6cccc(C4=C3)c56)(O[C@@]2(O)[C@@H]2CCCN2C1=O)C(C)C	dopamine receptor agonist
CC(=O)N[C@@H](Cc1ccccc1)C(O)=O	dopamine receptor agonist
C1CCN(CC1)C1(CCCCC1)c1cc2ccccc2s1	dopamine receptor agonist
C(N1CCN(CC1)c1ncccn1)c1ccc2OCOc2c1	dopamine receptor agonist
C(N1CCN(CC1)c1ccccn1)c1nc2ccccc2[nH]1	dopamine receptor agonist
OCCCNc1cc(ccn1)-c1ccnc(Nc2cccc(Cl)c2)n1	CDK inhibitor
O=C1NC(=O)c2c1c1c3ccccc3[nH]c1c1[nH]c3ccccc3c21	CDK inhibitor
O=C1N=C(NCc2cccs2)S\C1=C/c1ccc2ncccc2c1	CDK inhibitor
NS(=O)(=O)c1ccc(cc1)S(=O)(=O)Nc1cccc2c(Cl)c[nH]c12	CDK inhibitor
Nc1nc(Nc2ccc(cc2)S(N)(=O)=O)nn1C(=O)c1c(F)cccc1F	CDK inhibitor
Nc1nc(N)c([N+][O-])c(OCC2CCCCC2)n1	CDK inhibitor
COCCN1CCN(Cc2ccc(cc2)-c2n[nH]c3-c4cccc(NC(=O)NN5CCOCC5)c4C(=O)c23)CC1	CDK inhibitor
COc1ccc2NC(=O)\C(=C/c3c[nH]cn3)c2c1	CDK inhibitor
COc1ccc(OC)c2c1[nH]c1ccccc1c2=S	CDK inhibitor
COc1ccc(F)c(F)c1C(=O)c1cnc(NC2CCN(CC2)S(C)(=O)=O)nc1N	CDK inhibitor
COC[C@H](C)N[C@H]1CC[C@@H](CC1)Nc1cc(c(Cl)cn1)-c1cccc(NCC2(CCOCC2)C#N)n1	CDK inhibitor
Cn1cnc2c(NCc3ccccc3)nc(NCCO)nc12	CDK inhibitor
CN1CCN(CC1)c1ccc(Nc2ncc3cc(C#N)c(=O)n(C4CCCC4)c3n2)cc1	CDK inhibitor
CN1CC[C@H]([C@@H]1CO)c1c(O)cc(O)c2c1oc(cc2=O)-c1ccccc1Cl	CDK inhibitor
CN1CC[C@@H]([C@H](O)C1)c1c(O)cc(O)c2c1oc(cc2=O)-c1ccccc1Cl	CDK inhibitor
CN(C)CCCC(=O)Nc1ccc(cc1)C(=O)Nc1cccc(Nc2ncc(Cl)c(n2)-c2c[nH]c3ccccc23)c1	CDK inhibitor
CN(C)C\C=C\C(=O)Nc1cccc(c1)C(=O)Nc1cccc(Nc2ncc(Cl)c(n2)-c2c[nH]c3ccccc23)c1	CDK inhibitor
CN(C)C\C=C\C(=O)Nc1ccc(cc1)C(=O)Nc1cccc(Nc2ncc(Cl)c(n2)-c2c[nH]c3ccccc23)c1	CDK inhibitor
CN(C)C(=O)c1cc2cnc(Nc3ccc(cn3)N3CCNCC3)nc2n1C1CCCC1	CDK inhibitor
Clc1cccc(Cl)c1C(=O)Nc1c[nH]nc1C(=O)NC1CCNCC1	CDK inhibitor
CCn1cnc2c(Nc3cccc(Cl)c3)nc(N[C@@H]3CCCC[C@@H]3N)nc12	CDK inhibitor
CCN1CCN(Cc2ccc(Nc3ncc(F)c(n3)-c3cc(F)c4nc(C)n(C(C)C)c4c3)nc2)CC1	CDK inhibitor
CCCCOc1c(cnc2[nH]ncc12)C(=O)c1c(F)cc(C)cc1F	CDK inhibitor
CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(nc12)N1CCCC[C@H]1CCO	CDK inhibitor
CC[C@H](CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1	CDK inhibitor
CC[C@H](CO)Nc1nc(NCc2ccc(cc2)-c2ccccn2)c2ncn(C(C)C)c2n1	CDK inhibitor
CC[C@H](CO)Nc1nc(Nc2cccc(c2)-c2ccccn2)c2ncn(C(C)C)c2n1	CDK inhibitor
CC(C)n1c(C)ncc1-c1ccnc(Nc2ccc(cc2)S(C)(=O)=O)n1	CDK inhibitor
CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C	CDK inhibitor
CC(C)c1n(C)nc2ccc(cc12)-c1ccnc(N[C@H]2CC[C@@H](CC2)NC2CCOCC2)n1	CDK inhibitor
CC(C)c1cnn2c(NCc3ccccc3)cc(NCCCCCCN)nc12	CDK inhibitor
CC(C)[C@H](CO)Nc1nc(Nc2cccc(Cl)c2)c2ncn(C(C)C)c2n1	CDK inhibitor
CC(=O)c1c(C)c2cnc(Nc3ccc(cn3)N3CCNCC3)nc2n(C2CCCC2)c1=O	CDK inhibitor
Oc1cc(O)c2C[C@@H](OC(=O)c3cc(O)c(O)c(O)c3)[C@H](Oc2c1)c1ccc(O)c(O)c1	bacterial DNA gyrase inhibitor
Oc1cc(O)c2C[C@@H](OC(=O)c3cc(O)c(O)c(O)c3)[C@H](Oc2c1)c1cc(O)c(O)c(O)c1	bacterial DNA gyrase inhibitor
OC(=O)c1cn(-c2ccc(F)cc2)c2cc(N3CCNCC3)c(F)cc2c1=O	bacterial DNA gyrase inhibitor
OC(=O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O	bacterial DNA gyrase inhibitor
OC(=O)c1cn(C2CC2)c2c(C#N)c(N3C[C@@H]4NCCO[C@H]4C3)c(F)cc2c1=O	bacterial DNA gyrase inhibitor
NC1CCN(C1)c1nc2n(cc(C(O)=O)c(=O)c2cc1F)-c1ccc(F)cc1F	bacterial DNA gyrase inhibitor
NC1CCN(C1)c1c(F)cc2c(c1Cl)n(cc(C(O)=O)c2=O)C1CC1	bacterial DNA gyrase inhibitor
N[C@H]1[C@@H]2CN(C[C@H]12)c1nc2n(cc(C(O)=O)c(=O)c2cc1F)-c1ccc(F)cc1F	bacterial DNA gyrase inhibitor
N[C@@H]1CN(CC11CC1)c1c(F)cc2c(c1Cl)n(cc(C(O)=O)c2=O)[C@@H]1C[C@@H]1F	bacterial DNA gyrase inhibitor
N[C@@H]1CCCCN(C1)c1c(F)cc2c(c1Cl)n(cc(C(O)=O)c2=O)C1CC1	bacterial DNA gyrase inhibitor
COc1c(N2CCNC(C)C2)c(F)cc2c1n(cc(C(O)=O)c2=O)C1CC1	bacterial DNA gyrase inhibitor
COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c1n(cc(C(O)=O)c2=O)C1CC1	bacterial DNA gyrase inhibitor
CO\N=C1/CN(CC1CN)c1nc2n(cc(C(O)=O)c(=O)c2cc1F)C1CC1	bacterial DNA gyrase inhibitor
CO[C@@H]1[C@@H](OC(N)=O)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C	bacterial DNA gyrase inhibitor
CNC1CCCN(C1)c1c(F)cc2c(c1OC)n(cc(C(O)=O)c2=O)C1CC1	bacterial DNA gyrase inhibitor
CN1CCN(CC1)c1cc2n(cc(C(O)=O)c(=O)c2cc1F)-c1ccc(F)cc1	bacterial DNA gyrase inhibitor
CN1CCN(CC1)c1c(F)cc2c3c1SCCn3cc(C(O)=O)c2=O	bacterial DNA gyrase inhibitor
CN1CCN(CC1)c1c(F)cc2c3c1OCN(C)n3cc(C(O)=O)c2=O	bacterial DNA gyrase inhibitor
CN1C[C@@H]2C[C@H]1CN2c1cc2n(cc(C(O)=O)c(=O)c2cc1F)C1CC1	bacterial DNA gyrase inhibitor
CCN1CCN(CC1)c1cc2n(cc(C(O)=O)c(=O)c2cc1F)C1CC1	bacterial DNA gyrase inhibitor
CCn1cc(C(O)=O)c(=O)c2cnc(nc12)N1CCCC1	bacterial DNA gyrase inhibitor
CCn1cc(C(O)=O)c(=O)c2ccc(C)nc12	bacterial DNA gyrase inhibitor
CCn1cc(C(O)=O)c(=O)c2cc3OCOc3cc12	bacterial DNA gyrase inhibitor
CCn1cc(C(O)=O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c12	bacterial DNA gyrase inhibitor
CCn1cc(C(O)=O)c(=O)c2cc(F)c(cc12)N1CCNCC1	bacterial DNA gyrase inhibitor
CCn1cc(C(O)=O)c(=O)c2cc(F)c(cc12)N1CCN(C)CC1	bacterial DNA gyrase inhibitor
CC1Sc2c(C(O)=O)c(=O)c3cc(F)c(cc3n12)N1CCN(Cc2oc(=O)oc2C)CC1	bacterial DNA gyrase inhibitor
C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c2n1cc(C(O)=O)c3=O	bacterial DNA gyrase inhibitor
CC1CCc2c(N3CCC(O)CC3)c(F)cc3c2n1cc(C(O)=O)c3=O	bacterial DNA gyrase inhibitor
C[C@H]1CN(C[C@@H](C)N1)c1c(F)c(N)c2c(c1F)n(cc(C(O)=O)c2=O)C1CC1	bacterial DNA gyrase inhibitor
C[C@H]1CN(C[C@@H](C)N1)c1c(F)c(F)c2c(c1F)n(cc(C(O)=O)c2=O)C1CC1	bacterial DNA gyrase inhibitor
OC(=O)Cc1cccnc1C(O)=O	glutamate receptor agonist
OC(=O)c1cccnc1C(O)=O	glutamate receptor agonist
OC(=O)[C@@H]1CCCN1	glutamate receptor agonist
O=C(N1CCCCC1)c1ccc2nccnc2c1	glutamate receptor agonist
O\N=C1/C2CC2(Oc2ccccc12)C(=O)Nc1ccccc1	glutamate receptor agonist
NC(C(O)=O)c1nnn[nH]1	glutamate receptor agonist
NC(C(O)=O)c1cc(O)no1	glutamate receptor agonist
NC(C(O)=O)c1cc(O)ccc1Cl	glutamate receptor agonist
N[C@H](C(O)=O)c1cc(O)cc(O)c1	glutamate receptor agonist
N[C@H](CO)C(O)=O	glutamate receptor agonist
N[C@]1(CS(=O)(=O)[C@H]2[C@@H]([C@@H]12)C(O)=O)C(O)=O	glutamate receptor agonist
N[C@]1(CC[C@H]2[C@@H]([C@@H]12)C(O)=O)C(O)=O	glutamate receptor agonist
N[C@]1(CC[C@@H](C1)C(O)=O)C(O)=O.N[C@@]1(CC[C@H](C1)C(O)=O)C(O)=O	glutamate receptor agonist
N[C@@H](CSS(O)(=O)=O)C(O)=O	glutamate receptor agonist
N[C@@H](CS(O)=O)C(O)=O	glutamate receptor agonist
N[C@@H](Cn1oc(=O)[nH]c1=O)C(O)=O	glutamate receptor agonist
N[C@@H](CCC(O)=O)C(O)=O	glutamate receptor agonist
Fc1cccc(c1)\C=N\N=C\c1cccc(F)c1	glutamate receptor agonist
COc1ccc(cc1)C(=O)N1CCCC1=O	glutamate receptor agonist
CN[C@H](CC(O)=O)C(O)=O	glutamate receptor agonist
Cc1onc(O)c1C[C@H](N)C(O)=O	glutamate receptor agonist
Cc1oc2nc3CCCCc3c(NC(=O)CN3CCCC3=O)c2c1C	glutamate receptor agonist
CC(C)(C)c1onc(O)c1CC(N)C(O)=O	glutamate receptor agonist
CC(=O)NCC(=O)N[C@H](CCC(O)=O)C(O)=O	glutamate receptor agonist
C[C@H](N)C(=O)N[C@]1(C[C@@H](Sc2nnc[nH]2)[C@H]2[C@@H]([C@@H]12)C(O)=O)C(O)=O	glutamate receptor agonist
C[C@@H](O)[C@H](N)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N[C@@H]([C@@H](C)O)C(N)=O	glutamate receptor agonist
Oc1cc(ccc1NC(=O)Nc1ccccc1Br)[N+]([O-])=O	CC chemokine receptor antagonist
O[C@]1(CC[C@@H](CC1)N[C@H]1CCN(C1)C(=O)CNC(=O)c1cccc(c1)C(F)(F)F)c1ccc(cn1)-c1ncccn1	CC chemokine receptor antagonist
NCCCCN(Cc1nc2ccccc2[nH]1)[C@H]1CCCc2cccnc12	CC chemokine receptor antagonist
FC(F)(F)c1cccc(c1)C(=O)NCC(=O)N[C@@H]1CCN(Cc2ccc(Cl)cc2)C1	CC chemokine receptor antagonist
CSc1ccc(cc1)C(=O)N[C@@H]1CCCC[C@@H]1NC(=O)CNC(=O)c1cc(ccc1NC(=O)NC(C)C)C(F)(F)F	CC chemokine receptor antagonist
COc1ccc(cn1)[C@]1(O)CC[C@@H](CC1)N1CC[C@H](C1)NC(=O)CNC(=O)c1cccc(c1)C(F)(F)F	CC chemokine receptor antagonist
COc1cc2nc(nc(NC3CCCCCC3)c2cc1OC)N1CCC(CC1)N1CCCCC1	CC chemokine receptor antagonist
COC[C@H](N1CCN(C[C@@H]1C)C1(C)CCN(CC1)C(=O)c1c(C)ncnc1C)c1ccc(cc1)C(F)(F)F	CC chemokine receptor antagonist
CO[C@@H]1COCC[C@@H]1N[C@@H]1CC[C@](C1)(C(C)C)C(=O)N1CCc2ncc(cc2C1)C(F)(F)F	CC chemokine receptor antagonist
CN(C)CCN1C(=O)c2cccc3cc(NC(N)=O)cc(C1=O)c23	CC chemokine receptor antagonist
CCOc1ccc(cc1)-n1c(nc2ncccc2c1=O)[C@@H](C)N(Cc1cccnc1)C(=O)Cc1ccc(OC(F)(F)F)cc1	CC chemokine receptor antagonist
CCOc1ccc(cc1)-n1c(nc2ncccc2c1=O)C(C)N(Cc1cccnc1)C(=O)Cc1ccc(F)c(c1)C(F)(F)F	CC chemokine receptor antagonist
CCOC(=O)[C@H](Cc1ccc(cc1)[N+]([O-])=O)NC(=O)c1ccccc1	CC chemokine receptor antagonist
Cc1oc(nc1CCN1CCC2(CC1)OC(=O)Nc1ccc(C)cc21)-c1ccccc1	CC chemokine receptor antagonist
