SMILES	MOA
CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc2ccccc12)C(C)C	acetylcholine receptor antagonist
CCCOC(C(=O)OC1CCN(C)CC1)(c1ccccc1)c1ccccc1	acetylcholine receptor antagonist
CC(=O)O[C@H]1[C@H](C[C@H]2[C@@H]3CC[C@H]4C[C@H](O)[C@H](C[C@]4(C)[C@H]3CC[C@]12C)N1CCOCC1)[N+]1(CC=C)CCCC1	acetylcholine receptor antagonist
CN1[C@H]2C[C@@H](C[C@@H]1[C@H]1O[C@@H]21)OC(=O)[C@H](CO)c1ccccc1	acetylcholine receptor antagonist
C[N+]1([O-])[C@H]2C[C@@H](C[C@@H]1[C@H]1O[C@@H]21)OC(=O)[C@H](CO)c1ccccc1	acetylcholine receptor antagonist
O=C(O[C@H]1CN2CCC1CC2)N1CCc2ccccc2[C@@H]1c1ccccc1	acetylcholine receptor antagonist
O=C1CC2OCC=C3CN4CC[C@@]56C4C[C@@H]3[C@@H]2C5N1c1ccccc61	acetylcholine receptor antagonist
CC(C)C(=O)OCC\C(SS\C(CCOC(=O)C(C)C)=C(/C)N(Cc1cnc(C)nc1N)C=O)=C(\C)N(Cc1cnc(C)nc1N)C=O	acetylcholine receptor antagonist
Fc1cccc(c1)N(Cc1cc(F)c(F)c(F)c1)C(=O)O[C@H]1CN2CCC1CC2	acetylcholine receptor antagonist
CN1CCN(CC(=O)N2c3c(C)scc3C(=O)Nc3ccccc23)CC1	acetylcholine receptor antagonist
C[N+]1(C)[C@H]2C[C@@H](C[C@@H]1[C@H]1O[C@@H]21)OC(=O)C(O)(c1cccs1)c1cccs1	acetylcholine receptor antagonist
C[N@+]12CCCC[C@@H]1CCC(C2)=C(c1cccs1)c1cccs1	acetylcholine receptor antagonist
CC(C)N(CC[C@H](c1ccccc1)c1cc(C)ccc1O)C(C)C	acetylcholine receptor antagonist
CC[N+](CC)(CC)CCC(O)(C1CCCCC1)c1ccccc1	acetylcholine receptor antagonist
CCN(Cc1ccncc1)C(=O)C(CO)c1ccccc1	acetylcholine receptor antagonist
OC(C(=O)O[C@@H]1C[C@@H]2CC[C@H](C1)[N+]21CCCC1)(c1ccccc1)c1ccccc1	acetylcholine receptor antagonist
COc1cc2CCN(C)[C@H]3Cc4ccc(Oc5c(O)c(OC)cc6CC[N+](C)(C)[C@H](Cc7ccc(O)c(Oc1cc23)c7)c56)cc4	acetylcholine receptor antagonist
OC(c1ccccc1)(c1ccccc1)C12CC[N+](CCOCc3ccccc3)(CC1)CC2	acetylcholine receptor antagonist
CCC(C)C(C(=O)OCC[N+](C)(CC)CC)c1ccccc1	acetylcholine receptor antagonist
CC(=O)O[C@H]1[C@H](C[C@H]2[C@@H]3CC[C@H]4C[C@H](OC(C)=O)[C@H](C[C@]4(C)[C@H]3CC[C@]12C)N1CCCCC1)[N+]1(C)CCCCC1	acetylcholine receptor antagonist
C(Cc1ccc2OCOc2c1)N1CCC[C@H](C1)OC(c1ccccc1)c1ccccc1	acetylcholine receptor antagonist
CC(C)N(CC[C@H](c1ccccc1)c1cc(CO)ccc1O)C(C)C	acetylcholine receptor antagonist
CC(=O)NCCCS(O)(=O)=O	glutamate receptor antagonist
CN(C)c1nc(N)c(nc1Cl)C(=O)Nc1cccnc1	glutamate receptor antagonist
NC1(CC1)C(O)=O	glutamate receptor antagonist
NC12CC3CC(CC(C3)C1)C2	glutamate receptor antagonist
CCc1cccc(c1)N(C)C(=N)Nc1cccc2ccccc12	glutamate receptor antagonist
NCC(O)=O	glutamate receptor antagonist
NC(Cc1ccccn1)c1ccccc1	glutamate receptor antagonist
Fc1ccc(nc1)-c1noc(n1)-c1cc(F)cc(c1)C#N	glutamate receptor antagonist
Cc1nc(C#Cc2ccnc(Cl)c2)c(C)n1-c1ccc(F)cc1	glutamate receptor antagonist
CC(C)(C)N1CCC(CC1)(c1ccccc1)c1ccccc1	glutamate receptor antagonist
COc1cc2CC(=O)NN=C(c3ccc(N)cc3)c2cc1OC	glutamate receptor antagonist
C\C(CP(O)(O)=O)=C/C(N)C(O)=O	glutamate receptor antagonist
C[C@@H](NCc1cc(Br)cc2[nH]c(=O)c(=O)[nH]c12)P(O)(O)=O	glutamate receptor antagonist
[O-][N+](=O)c1cc2[nH]c(=O)c(=O)[nH]c2cc1C#N	glutamate receptor antagonist
Cc1ccc(CC2(O)CCN(CCOc3ccc(O)cc3)CC2)cc1	glutamate receptor antagonist
CCOC(=O)C12CC1\C(=N/O)c1ccccc1O2	glutamate receptor antagonist
OC(=O)[C@H]1CN(CCCP(O)(O)=O)CCN1	glutamate receptor antagonist
Cc1nc(C#Cc2ccnc(Cl)c2)c(C)n1-c1ccc(OC(F)(F)F)cc1	glutamate receptor antagonist
N[C@@H](CCC(=O)C=[N+]=N)C(O)=O	glutamate receptor antagonist
C[C@@]12N[C@@H](Cc3ccccc13)c1ccccc21	glutamate receptor antagonist
[O-][N+](=O)c1cc2[nH]c(=O)c(=O)[nH]c2cc1[N+]([O-])=O	glutamate receptor antagonist
Cc1ccc2[nH]c(=O)c(C3=NN(C(C3)c3ccc(Br)cc3)C(=O)CCC(O)=O)c(-c3ccccc3)c2c1	glutamate receptor antagonist
OC(CN1CCC(Cc2ccc(F)cc2)CC1)c1ccc(Cl)cc1	glutamate receptor antagonist
NC(=O)OCC(COC(N)=O)c1ccccc1	glutamate receptor antagonist
CN1CC(=O)N=C1NC(=O)Nc1cccc(Cl)c1	glutamate receptor antagonist
CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)nc1N	glutamate receptor antagonist
CC(N)(Cc1ccccc1)c1ccccc1	glutamate receptor antagonist
OC(=O)c1[nH]c2cc(Cl)cc(Cl)c2c1\C=C\C(=O)Nc1ccccc1	glutamate receptor antagonist
CC1=NN=C(c2ccc(N)cc2)c2cc3OCOc3cc2C1	glutamate receptor antagonist
N[C@H]1CCN(O)C1=O	glutamate receptor antagonist
FC(F)(F)C(Cl)Br	glutamate receptor antagonist
C[N+](C)(C)CCCCCNCC12CC3CC(CC(C3)C1)C2	glutamate receptor antagonist
NCCCCCNCC12CC3CC(CC(C3)C1)C2	glutamate receptor antagonist
CO[C@H]1CC[C@H](CC1)C(=O)c1ccc2nc3OCCCc3cc2c1	glutamate receptor antagonist
OC(=O)c1cc(O)c2ccccc2n1	glutamate receptor antagonist
CCNC(=O)CCC(N)C(O)=O	glutamate receptor antagonist
OC(=O)[C@H]1C[C@H](NC(=O)Nc2ccccc2)c2c(Cl)cc(Cl)cc2N1	glutamate receptor antagonist
Oc1c(C(=O)C2CC2)c(=O)[nH]c2cc(Cl)ccc12	glutamate receptor antagonist
Oc1c(-c2cccc(Oc3ccccc3)c2)c(=O)[nH]c2cc(Cl)ccc12	glutamate receptor antagonist
CN1CCc2c(C1)c1cc(C)ccc1n2CCc1ccc(C)nc1	glutamate receptor antagonist
OC(=O)[C@@H]1C[C@H]2C[C@@H](CCc3nn[nH]n3)CC[C@H]2CN1	glutamate receptor antagonist
COc1ccc(Nc2ncnc3ccc(OC)cc23)cc1	glutamate receptor antagonist
COC(=O)N1CC[C@@H]2[C@H]1CCC[C@@]2(O)C#Cc1cccc(C)c1	glutamate receptor antagonist
OC(=O)CCc1c([nH]c2cc(Cl)cc(Cl)c12)C(O)=O	glutamate receptor antagonist
CC12CC3CC(C)(C1)CC(N)(C3)C2	glutamate receptor antagonist
OC(=O)[C@H]1CN(C\C=C\P(O)(O)=O)CCN1	glutamate receptor antagonist
Cc1cccc(n1)C#Cc1ccccc1	glutamate receptor antagonist
CC(N)(C(O)=O)c1ccc(cc1)-c1nnn[nH]1	glutamate receptor antagonist
NS(=O)(=O)c1cccc2c1c(cc1[nH]c(=O)c(=O)[nH]c21)[N+]([O-])=O	glutamate receptor antagonist
NC(=O)CNCCC(c1ccccc1)c1ccccc1	glutamate receptor antagonist
O=c1c(cc(cn1-c1ccccc1)-c1ccccn1)-c1ccccc1C#N	glutamate receptor antagonist
OP(O)(=O)CCN1CCCNc2c1c(=O)c2=O	glutamate receptor antagonist
OC(=O)CCC(CP(O)(O)=O)C(O)=O	glutamate receptor antagonist
CC(Cc1ccccc1)(NC(=O)CN)c1ccccc1	glutamate receptor antagonist
N[C@@H](Cc1cc(cc(CP(O)(O)=O)c1O)-c1ccc(Cl)cc1Cl)C(O)=O	glutamate receptor antagonist
N[C@@H](Cc1cc(CP(O)(O)=O)cc(c1)-c1ccccc1Cl)C(O)=O	glutamate receptor antagonist
OC(=O)[C@H]1C[C@@H](CP(O)(O)=O)CCN1	glutamate receptor antagonist
Cc1ccc(O)c(N=Nc2ccccc2)n1	glutamate receptor antagonist
Cc1cccc(\C=C\c2ccccc2)n1	glutamate receptor antagonist
CC(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CCC(O)=O)C(O)=O	glutamate receptor antagonist
CCCNC(=O)N1N=C(c2ccc(N)cc2)c2cc3OCOc3cc2C1C	glutamate receptor antagonist
C[C@@H]1Cc2cc3OCOc3cc2C(=NN1C(C)=O)c1ccc(N)cc1	glutamate receptor antagonist
Fc1ccc(cc1Cl)S(=O)(=O)NCc1ccc(cc1)C(=O)NNC(=O)c1ccccc1	glutamate receptor antagonist
CCCC(C)C1(CC=C)C(=O)NC(S)=NC1=O	glutamate receptor antagonist
CCNC1(CCCCC1=O)c1cccs1	glutamate receptor antagonist
C[C@@H]([C@@H](O)c1ccc(O)cc1)N1CCC(O)(CC1)c1ccccc1	glutamate receptor antagonist
N[C@@H](Cn1ccc(=O)n(Cc2ccccc2C(O)=O)c1=O)C(O)=O	glutamate receptor antagonist
Cc1cn(C[C@H](N)C(O)=O)c(=O)n(Cc2ccsc2C(O)=O)c1=O	glutamate receptor antagonist
CN(C1CCCCC1)C(=O)c1sc2nc3ccc(N)cc3n2c1C	glutamate receptor antagonist
C(C(N1CCCCC1)c1ccccc1)c1ccccc1	glutamate receptor antagonist
N[C@@H](C(O)=O)c1ccc(C(O)=O)c(c1)C(O)=O	glutamate receptor antagonist
N[C@H](C(O)=O)c1ccc(O)c(c1)C(O)=O	glutamate receptor antagonist
OC(=O)c1cc(O)c2c(Cl)cc(Cl)cc2n1	glutamate receptor antagonist
OC(=O)c1cc(O)c2ccc(Cl)cc2n1	glutamate receptor antagonist
Nc1nc(N2CCNCC2)c2CCC3=C([C@@H]4CCCC[C@@H]4O3)c2n1	histamine receptor antagonist
C[C@@H]1CCCN1CCc1cc2cc(ccc2o1)-c1ccc(cc1)C#N	histamine receptor antagonist
Cc1ccc(cc1)C(=C/CN1CCCC1)\c1cccc(\C=C\C(O)=O)n1	histamine receptor antagonist
CN1CCC(CC1)=C1c2ncc(C=O)n2CCc2ccccc12	histamine receptor antagonist
COc1ccc(CCN2CCC(CC2)Nc2nc3ccccc3n2Cc2ccc(F)cc2)cc1	histamine receptor antagonist
OC(C1CCNCC1)(c1ccccc1)c1ccccc1	histamine receptor antagonist
CN1CCC(CC1)=C1c2ccccc2CCc2cccnc12	histamine receptor antagonist
CN1CCCC(CC1)n1nc(Cc2ccc(Cl)cc2)c2ccccc2c1=O	histamine receptor antagonist
O=C(N1CCN(CC1)C1CC1)c1ccc(CN2CCOCC2)cc1	histamine receptor antagonist
OC(=O)CCCN1CCC(CC1)O[C@@H](c1ccc(Cl)cc1)c1ccccn1	histamine receptor antagonist
Clc1ccc(CCCOCCCN2CCCCC2)cc1	histamine receptor antagonist
CCOCCn1c(nc2ccccc12)C1CCN(CCc2ccc(cc2)C(C)(C)C(O)=O)CC1	histamine receptor antagonist
CN(C)CCC(c1ccc(Br)cc1)c1ccccn1	histamine receptor antagonist
CC(C)(C)c1ccc(CN2CCN(CC2)C(c2ccccc2)c2ccc(Cl)cc2)cc1	histamine receptor antagonist
CN(C)CCOC(c1ccc(Cl)cc1)c1ccccn1	histamine receptor antagonist
CC(C)(C(O)=O)c1ccc(cc1)C(=O)CCCN1CCC(CC1)OC(c1ccccc1)c1ccccc1	histamine receptor antagonist
OC(=O)COCCN1CCN(CC1)[C@H](c1ccccc1)c1ccc(Cl)cc1	histamine receptor antagonist
CN1CCN(CC1)C(c1ccccc1)c1ccc(Cl)cc1	histamine receptor antagonist
CN(C)CCN(Cc1ccc(Cl)cc1)c1ccccn1	histamine receptor antagonist
CN(C)CC[C@@H](c1ccc(Cl)cc1)c1ccccn1	histamine receptor antagonist
CN\C(NCCSCc1nc[nH]c1C)=N/C#N	histamine receptor antagonist
O=C(C1CC1)c1ccc(OCCCc2c[nH]cn2)cc1	histamine receptor antagonist
CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1	histamine receptor antagonist
Clc1ccc(CNC(=N)SCCCc2c[nH]cn2)cc1	histamine receptor antagonist
CN(C)CCC(O)(c1ccccc1)c1ccccc1Cl	histamine receptor antagonist
CN1CCC(CC1)=C1c2ccccc2C=Cc2ccccc12	histamine receptor antagonist
CN1[C@H]2CC[C@@H]1CC(C2)OC1c2ccccc2CCc2ccccc12	histamine receptor antagonist
Clc1ccc2c(CCc3cccnc3C2=C2CCNCC2)c1	histamine receptor antagonist
Cn1c2nc(Cl)[nH]c2c(=O)n(C)c1=O.CN(C)CCOC(c1ccccc1)c1ccccc1	histamine receptor antagonist
CN(C)CCOC(c1ccccc1)c1ccccc1	histamine receptor antagonist
CN(C)CC\C=C1\c2ccccc2COc2ccccc12	histamine receptor antagonist
CN(C)CCOC(C)(c1ccccc1)c1ccccn1	histamine receptor antagonist
CCN(CC)CCOc1ccc(Cc2ccccc2)cc1	histamine receptor antagonist
CC(C)(C)c1ccc(cc1)C(=O)CCCN1CCC(CC1)OC(c1ccccc1)c1ccccc1	histamine receptor antagonist
NC(=N)Nc1nc(CSCCN\C=N\S(=O)(=O)c2ccc(Br)cc2)cs1	histamine receptor antagonist
CCOCCn1c(nc2ccccc12)N1CCCN(C)CC1	histamine receptor antagonist
NC1=NCC2N1c1ccccc1Cc1ccccc21	histamine receptor antagonist
NC(N)=Nc1nc(CSCC\C(N)=N/S(N)(=O)=O)cs1	histamine receptor antagonist
CC(C)(C(O)=O)c1ccc(cc1)C(O)CCCN1CCC(CC1)C(O)(c1ccccc1)c1ccccc1	histamine receptor antagonist
NC(=O)CCCCn1ccc(n1)\N=C(/N)NCC(F)(F)F	histamine receptor antagonist
NCCCCCc1cnc[nH]1	histamine receptor antagonist
Ic1ccc(CCNC(=N)SCCCc2c[nH]cn2)cc1	histamine receptor antagonist
CN1CCN(CC1)C(=O)c1nc2ccc(Cl)cc2[nH]1	histamine receptor antagonist
CN1CCN(CC1)C(=O)c1cc2cc(Cl)ccc2[nH]1	histamine receptor antagonist
O=C(CS(=O)Cc1ccco1)NC\C=C/COc1cc(CN2CCCCC2)ccn1	histamine receptor antagonist
C[C@@H]1CN(CC[C@]1(C(O)=O)c1ccccc1)[C@H]1CC[C@](CC1)(C#N)c1ccc(F)cc1	histamine receptor antagonist
C(C1CN2CCC1CC2)N1c2ccccc2Sc2ccccc12	histamine receptor antagonist
OC(=O)C(=O)Nc1cc(cc(NC(=O)C(O)=O)c1Cl)C#N	histamine receptor antagonist
CCOC(=O)N1CCC(CC1)=C1c2ccc(Cl)cc2CCc2cccnc12	histamine receptor antagonist
COc1ccc(cc1)CN(CCN(C)C)c1ccccn1	histamine receptor antagonist
CN(C)CCN(Cc1cccs1)c1ccccn1	histamine receptor antagonist
CN(C1CCN(CC1)c1nc2ccccc2n1Cc1ccc(F)cc1)c1nccc(=O)[nH]1	histamine receptor antagonist
CCCc1c2oc(cc(=O)c2cc2c1n(CC)c(cc2=O)C(O)=O)C(O)=O	histamine receptor antagonist
CN\C(NCCSCc1csc(CN(C)C)n1)=C/[N+]([O-])=O	histamine receptor antagonist
CN(C)CC\C=C1\c2ccccc2COc2ccc(CC(O)=O)cc12	histamine receptor antagonist
O=c1[nH]c2ccccc2n1CCCN1CCN(CC1)C(c1ccccc1)c1ccccc1	histamine receptor antagonist
CN1CCC2=C(C1)C(c1ccccc21)c1ccccc1	histamine receptor antagonist
CN(C)CCC(c1ccccc1)c1ccccn1	histamine receptor antagonist
CC(CN1c2ccccc2Sc2ccccc12)N(C)C	histamine receptor antagonist
CN\C(NCCSCc1ccc(CN(C)C)o1)=C/[N+]([O-])=O	histamine receptor antagonist
CC(=O)OCC(=O)NCCCOc1cccc(CN2CCCCC2)c1	histamine receptor antagonist
Fc1ccc(Cn2c(NC3CCNCC3)nc3ccccc23)cc1	histamine receptor antagonist
CC(C)(C)c1ccc(cc1)C(O)CCCN1CCC(CC1)C(O)(c1ccccc1)c1ccccc1	histamine receptor antagonist
S=C(NC1CCCCC1)N1CCC(CC1)c1c[nH]cn1	histamine receptor antagonist
CN\C(NCCSCc1csc(N=C(N)N)n1)=N/C#N	histamine receptor antagonist
COc1cc(cc(OC)c1OC)C(=O)NCc1ccc(OCCN(C)C)cc1	histamine receptor antagonist
CN(C)CCN(Cc1ccccc1)c1ccccn1	histamine receptor antagonist
Cc1ccc(cc1)C(=C/CN1CCCC1)\c1ccccn1	histamine receptor antagonist
Cc1ncc([nH]1)-c1csc(NC(N)=N)n1	histamine receptor antagonist
C(CNc1nc2ccccc2s1)COc1cccc(CN2CCCCC2)c1	histamine receptor antagonist
CC(N)C(=O)OC(C)(C)Cc1ccc(Cl)cc1	serotonin receptor antagonist
Cc1[nH]cnc1CN1CCc2c(C1=O)c1ccccc1n2C	serotonin receptor antagonist
Fc1ccc(cc1)C(=O)C1CCN(CCn2c(=S)[nH]c3ccccc3c2=O)CC1	serotonin receptor antagonist
O=CN1CCC(CC1)C(=O)NCCN1CCC(CC1)=C1c2ccccc2C=Cc2ccccc12	serotonin receptor antagonist
CN1C(=O)COc2c1cc(Cl)cc2C(=O)NC1CN2CCC1CC2	serotonin receptor antagonist
CN1C2CCC1CC(C2)OC(=O)c1cc(Cl)cc(Cl)c1	serotonin receptor antagonist
OC(CN1CCN(CC1)c1cccc(Cl)c1)C(c1ccccc1)c1ccccc1	serotonin receptor antagonist
CN(C)CCCSc1ccccc1NC(=O)\C=C\c1ccccc1	serotonin receptor antagonist
CC(CN(C)C)CN1c2ccccc2Sc2ccc(cc12)C#N	serotonin receptor antagonist
O=C(O[C@H]1C[C@H]2C[C@H]3C[C@@H](C1)N2CC3=O)c1c[nH]c2ccccc12	serotonin receptor antagonist
Clc1ccc(cc1)C1=CCN(CCCCC23CCCc4c2c(NC3=O)ccc4Cl)CC1	serotonin receptor antagonist
CCC(=O)c1c(O)cc(O)cc1O	serotonin receptor antagonist
Cn1cc(C(=O)OCC2CCN(CCNS(C)(=O)=O)CC2)c2ccccc12	serotonin receptor antagonist
COc1ccc(NC(=O)c2ccc(cc2)-c2ccc(cc2C)-c2noc(C)n2)cc1N1CCN(C)CC1	serotonin receptor antagonist
CN1C2CCCC1CC(C2)NC(=O)c1nn(C)c2ccccc12	serotonin receptor antagonist
COc1[nH]c2ccc(F)cc2c1C(=O)OCC1CCN(CCNS(C)(=O)=O)CC1	serotonin receptor antagonist
Cc1ccc2c(cccc2n1)N1CCN(CCc2cccc(c2)N2CCNC2=O)CC1	serotonin receptor antagonist
FC(F)C(F)(F)COc1cccc(CNCCc2c[nH]c3cc(F)ccc23)c1	serotonin receptor antagonist
Fc1ccc(cc1)C(=O)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1	serotonin receptor antagonist
C(c1ccccc1)n1c(nc2ccccc12)N1CCNCC1	serotonin receptor antagonist
COc1ccc(CC2NCCc3c2[nH]c2ccc(C)cc32)c(Cl)c1OC	serotonin receptor antagonist
CC1(C)C(=O)N(CCN2CCC(CC2)C(=O)c2ccc(F)cc2)c2ccccc12	serotonin receptor antagonist
CC(C)N1Cc2cc(ccc2N(CCN2CCC(=CC2)c2c[nH]c3cc(F)ccc23)S1(=O)=O)S(C)(=O)=O	serotonin receptor antagonist
OC(C1CCN(CCc2ccccc2)CC1)c1ccccc1	serotonin receptor antagonist
O=C1CC2(CCCC2)CC(=O)N1CCNCC1COc2ccccc2O1	serotonin receptor antagonist
CC[C@@H](CO)NC(=O)[C@H]1CN(C)[C@@H]2Cc3cn(C)c4cccc(C2=C1)c34	serotonin receptor antagonist
CN1CCN2C(C1)c1ccccc1Cc1ccccc21	serotonin receptor antagonist
COc1ccccc1N1CCN(CCCCN2C(=O)CCC2=O)CC1	serotonin receptor antagonist
Cc1nccn1CC1CCc2c(C1=O)c1ccccc1n2C	serotonin receptor antagonist
O=C1N(C[C@H]2CCCc3cccc1c23)[C@@H]1CN2CCC1CC2	serotonin receptor antagonist
O=c1[nH]c2ccccc2c(=O)n1CCCN1CCN(CC1)c1ccccc1	serotonin receptor antagonist
CCCCN1CCC(CNC(=O)c2c3OCCCn3c3ccccc23)CC1	serotonin receptor antagonist
Cc1nc2ccccn2c(=O)c1CCN1CCC(CC1)C(=O)c1ccc(F)cc1	serotonin receptor antagonist
CN1CCC(CC1)=C1c2ccsc2CCc2ccccc12	serotonin receptor antagonist
Fc1ccc(CCN2CCN(CC2)C(=O)c2cccc3c(c[nH]c23)C#N)cc1	serotonin receptor antagonist
Fc1ccc(CN2CCC(CC2)Nc2ncnc3sc(Cl)cc23)cc1C#N	serotonin receptor antagonist
OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c1c(O)ccc2c1occ(-c1ccc(O)cc1)c2=O	serotonin receptor antagonist
Fc1ccccc1S(=O)(=O)N1CCOc2c(cccc12)N1CCNCC1	serotonin receptor antagonist
COc1cccc(CCc2ccccc2OCC[C@@H]2C[C@@H](O)CN2C)c1	serotonin receptor antagonist
Cn1cc(C(=O)[C@@H]2CCc3nc[nH]c3C2)c2ccccc12	serotonin receptor antagonist
Cc1nc2sccn2c(=O)c1CCN1CCC(CC1)=C(c1ccc(F)cc1)c1ccc(F)cc1	serotonin receptor antagonist
NC(=O)c1ccc(F)c2OC[C@@H](Cc12)N(C1CCC1)C1CCC1	serotonin receptor antagonist
COc1cc(OC)c(cc1NS(=O)(=O)c1ccc(cc1)C(F)(F)F)C(=O)CCCCN1CCC2(CC1)NC(=O)NC2=O	serotonin receptor antagonist
CC(C)c1cc(nc(N)n1)-c1ccc(F)c2ccccc12	serotonin receptor antagonist
CC(C)n1cnc2c(cc(Cl)cc12)C(=O)N[C@H]1CN2CCC1CC2	serotonin receptor antagonist
COc1cc(N)c(Cl)cc1C(=O)OCCCN1CCCCC1	serotonin receptor antagonist
COc1cc(COc2cc(N)c(Cl)cc2C(=O)CCC2CCN(CCNS(C)(=O)=O)CC2)cc(OC)c1	serotonin receptor antagonist
COc1cccc(CCc2ccccc2OCC(CN(C)C)OC(=O)CCC(O)=O)c1	serotonin receptor antagonist
Cn1ccc2cc(NC(=O)Nc3cccnc3)ccc12	serotonin receptor antagonist
O=C(OCCN1CCCCC1)c1c[nH]c2ccccc12	serotonin receptor antagonist
Cn1ccc2cc3N(CCc3cc12)C(=O)Nc1cccnc1	serotonin receptor antagonist
COc1ccc(NC(=O)c2ccc(cc2)-c2ccc(cc2C)-c2noc(C)n2)cc1OCCN(C)C	serotonin receptor antagonist
CSc1cc2CCN(C(=O)Nc3cccnc3)c2cc1C(F)(F)F	serotonin receptor antagonist
COc1cc2CCN(C(=O)Nc3cc(F)cc(c3)-c3cccnc3)c2cc1C(F)(F)F	serotonin receptor antagonist
COc1ccc(NS(=O)(=O)c2ccc(I)cc2)cc1N1CCN(C)CC1	serotonin receptor antagonist
CC1CCN(CC[C@H]2CCCN2S(=O)(=O)c2cccc(O)c2)CC1	serotonin receptor antagonist
COc1ccc(NS(=O)(=O)c2sc3ccc(Cl)cc3c2C)cc1N1CCNCC1	serotonin receptor antagonist
COc1ccc(cc1N1CCNCC1)S(=O)(=O)Nc1cc(Cl)cc(Cl)c1OC	serotonin receptor antagonist
O=S(=O)(c1ccccc1)c1cnc2c(cccc2c1)N1CCNCC1	serotonin receptor antagonist
CN1CC[C@@H]2CN3CCc4cccc([C@@H]2C1)c34	serotonin receptor antagonist
CCN(CC)CCOC(=O)c1cc(Cl)c(N)cc1OC	serotonin receptor antagonist
O=C1NCN(c2ccccc2)C11CCN(CC2COc3ccccc3O2)CC1	serotonin receptor antagonist
CN1C2CCC1CC(C2)OC(=O)c1cc(C)cc(C)c1	serotonin receptor antagonist
CN1[C@H]2CC[C@@H]1C[C@@H](C2)OC(=O)c1c[nH]c2ccccc12	serotonin receptor antagonist
COc1cccc([C@H](O)C2CCN(CCc3ccc(F)cc3)CC2)c1OC	serotonin receptor antagonist
CN1CCN(CC1)c1nc2ccccc2nc1Cl	serotonin receptor antagonist
COc1ccccc1N1CCN(CCN(C(=O)C2CCCCC2)c2ccccn2)CC1	serotonin receptor antagonist
COc1cc(N)c(Cl)cc1C(=O)NC1CN2CCC1CC2	serotonin receptor antagonist
Fc1ccc(cc1)C(=O)C1CCN(CCCCc2ccccc2)CC1	serotonin receptor antagonist
Nc1cc(c[nH]c1=O)-c1ccncc1	phosphodiesterase inhibitor
Clc1ccc2N=C3NC(=O)CN3Cc2c1Cl	phosphodiesterase inhibitor
CCOc1cc(ccc1OC)[C@@H](CS(C)(=O)=O)N1C(=O)c2cccc(NC(C)=O)c2C1=O	phosphodiesterase inhibitor
CCCn1c(=O)n(-c2ccc(Cl)cc2)c2[nH]cnc2c1=O	phosphodiesterase inhibitor
COc1ccc(cc1O[C@H]1C[C@@H]2CC[C@H]1C2)C1CNC(=O)NC1	phosphodiesterase inhibitor
COc1ccc(CNc2nc(ncc2C(=O)NCc2ncccn2)N2CCC[C@H]2CO)cc1Cl	phosphodiesterase inhibitor
COc1ccc(Cc2nn3c(nc(C)c3c(=O)[nH]2)[C@@H](CCCc2ccccc2)[C@@H](C)O)cc1OC	phosphodiesterase inhibitor
CN(C)S(=O)(=O)c1cc(ccc1C)[N+]([O-])=O	phosphodiesterase inhibitor
COc1ccc(cc1OC1CCCC1)C1(CCC(CC1)C(O)=O)C#N	phosphodiesterase inhibitor
CN(C1CCCCC1)C(=O)CCCOc1ccc2[nH]c(=O)ccc2c1	phosphodiesterase inhibitor
O=C1CCc2cc(OCCCCc3nnnn3C3CCCCC3)ccc2N1	phosphodiesterase inhibitor
OB1OCc2cc(Oc3ccc(cc3)C#N)ccc12	phosphodiesterase inhibitor
C(Oc1ccc(cc1)-c1nc2ccccc2n1Cc1ccccc1)[C@H](C1CCNCC1)n1c(nc2ccccc12)-c1ccccc1	phosphodiesterase inhibitor
OCCN(CCO)c1nc(N2CCCCC2)c2nc(nc(N3CCCCC3)c2n1)N(CCO)CCO	phosphodiesterase inhibitor
CCOc1ccc(\C=C2\NCCc3cc(OCC)c(OCC)cc23)cc1OCC	phosphodiesterase inhibitor
COc1ccc(cc1OC)C(=O)N1CCCc2cc(ccc12)C1=NNC(=O)SC1C	phosphodiesterase inhibitor
CSc1ccc(cc1)C(=O)c1[nH]c(O)nc1C	phosphodiesterase inhibitor
CCCn1c2nc[nH]c2c(=O)[nH]c1=O	phosphodiesterase inhibitor
CCOC(=O)c1cnc2n(CC)ncc2c1NN=C(C)C	phosphodiesterase inhibitor
CC1=C(CC(O)=O)c2cc(F)ccc2C\1=C/c1ccc(cc1)S(C)(=O)=O	phosphodiesterase inhibitor
Cn1cc(S(C)=O)c(=O)c2ccc(F)cc12	phosphodiesterase inhibitor
OC(=O)c1ccccc1OP(O)(O)=O	phosphodiesterase inhibitor
COc1cccc(Nc2c(cnc3c(C)cc(cc23)S(=O)(=O)c2cccc(c2)C(=O)N(C)C)C(N)=O)c1	phosphodiesterase inhibitor
CC(C)Cn1c2[nH]cnc2c(=O)n(C)c1=O	phosphodiesterase inhibitor
